District,Type,2005,2015,2038,2050
151,Town,12.87418854,12.87418854,12.87418854,12.87418854
152,Metropolitan,5.107560281,5.107560281,5.107560281,5.107560281
152,Rural,5.107560281,5.107560281,5.107560281,5.107560281
152,Town,5.107560281,5.107560281,5.107560281,5.107560281
153,Metropolitan,3.154048968,3.154048968,3.154048968,3.154048968
153,Rural,3.154048968,3.154048968,3.154048968,3.154048968
153,Town,3.154048968,3.154048968,3.154048968,3.154048968
154,Metropolitan,3.665308723,3.665308723,3.665308723,3.665308723
154,Rural,3.665308723,3.665308723,3.665308723,3.665308723
154,Town,3.665308723,3.665308723,3.665308723,3.665308723
155,Metropolitan,15.92774264,15.92774264,15.92774264,15.92774264
155,Rural,15.92774264,15.92774264,15.92774264,15.92774264
155,Town,15.92774264,15.92774264,15.92774264,15.92774264
156,Metropolitan,1.82247752,1.82247752,1.82247752,1.82247752
156,Rural,1.82247752,1.82247752,1.82247752,1.82247752
156,Town,1.82247752,1.82247752,1.82247752,1.82247752
157,Metropolitan,3.110604553,3.110604553,3.110604553,3.110604553
157,Rural,3.110604553,3.110604553,3.110604553,3.110604553
157,Town,3.110604553,3.110604553,3.110604553,3.110604553
158,Metropolitan,0.00861616,0.00861616,0.00861616,0.00861616
158,Rural,0.00861616,0.00861616,0.00861616,0.00861616
158,Town,0.00861616,0.00861616,0.00861616,0.00861616
159,Metropolitan,2.628717198,2.628717198,2.628717198,2.628717198
159,Rural,2.628717198,2.628717198,2.628717198,2.628717198
159,Town,2.628717198,2.628717198,2.628717198,2.628717198
160,Metropolitan,0.002826413,0.002826413,0.002826413,0.002826413
160,Rural,0.002826413,0.002826413,0.002826413,0.002826413
160,Town,0.002826413,0.002826413,0.002826413,0.002826413
161,Metropolitan,0.003928021,0.003928021,0.003928021,0.003928021
161,Rural,0.003928021,0.003928021,0.003928021,0.003928021
161,Town,0.003928021,0.003928021,0.003928021,0.003928021
162,Metropolitan,0.001111445,0.001111445,0.001111445,0.001111445
162,Rural,0.001111445,0.001111445,0.001111445,0.001111445
162,Town,0.001111445,0.001111445,0.001111445,0.001111445
163,Metropolitan,0.002872205,0.002872205,0.002872205,0.002872205
163,Rural,0.002872205,0.002872205,0.002872205,0.002872205
163,Town,0.002872205,0.002872205,0.002872205,0.002872205
164,Metropolitan,0.002322159,0.002322159,0.002322159,0.002322159
164,Rural,0.002322159,0.002322159,0.002322159,0.002322159
164,Town,0.002322159,0.002322159,0.002322159,0.002322159
165,Metropolitan,0.318911115,0.318911115,0.318911115,0.318911115
165,Rural,0.318911115,0.318911115,0.318911115,0.318911115
165,Town,0.318911115,0.318911115,0.318911115,0.318911115
166,Metropolitan,0.481095498,0.481095498,0.481095498,0.481095498
166,Rural,0.481095498,0.481095498,0.481095498,0.481095498
166,Town,0.481095498,0.481095498,0.481095498,0.481095498
167,Metropolitan,0.008764052,0.008764052,0.008764052,0.008764052
167,Rural,0.008764052,0.008764052,0.008764052,0.008764052
167,Town,0.008764052,0.008764052,0.008764052,0.008764052
168,Metropolitan,0.813314516,0.813314516,0.813314516,0.813314516
168,Rural,0.813314516,0.813314516,0.813314516,0.813314516
168,Town,0.813314516,0.813314516,0.813314516,0.813314516
169,Metropolitan,9.899836318,9.899836318,9.899836318,9.899836318
169,Rural,9.899836318,9.899836318,9.899836318,9.899836318
169,Town,9.899836318,9.899836318,9.899836318,9.899836318
170,Metropolitan,3.127740042,3.127740042,3.127740042,3.127740042
170,Rural,3.127740042,3.127740042,3.127740042,3.127740042
170,Town,3.127740042,3.127740042,3.127740042,3.127740042
171,Metropolitan,1.284410591,1.284410591,1.284410591,1.284410591
171,Rural,1.284410591,1.284410591,1.284410591,1.284410591
171,Town,1.284410591,1.284410591,1.284410591,1.284410591
172,Metropolitan,0.006801848,0.006801848,0.006801848,0.006801848
172,Rural,0.006801848,0.006801848,0.006801848,0.006801848
172,Town,0.006801848,0.006801848,0.006801848,0.006801848
173,Metropolitan,4.882012114,4.882012114,4.882012114,4.882012114
173,Rural,4.882012114,4.882012114,4.882012114,4.882012114
173,Town,4.882012114,4.882012114,4.882012114,4.882012114
174,Metropolitan,4.042383371,4.042383371,4.042383371,4.042383371
174,Rural,4.042383371,4.042383371,4.042383371,4.042383371
174,Town,4.042383371,4.042383371,4.042383371,4.042383371
175,Metropolitan,1.102595043,1.102595043,1.102595043,1.102595043
175,Rural,1.102595043,1.102595043,1.102595043,1.102595043
175,Town,1.102595043,1.102595043,1.102595043,1.102595043
176,Metropolitan,13.57362132,13.57362132,13.57362132,13.57362132
176,Rural,13.57362132,13.57362132,13.57362132,13.57362132
176,Town,13.57362132,13.57362132,13.57362132,13.57362132
177,Metropolitan,33.39595373,33.39595373,33.39595373,33.39595373
177,Rural,33.39595373,33.39595373,33.39595373,33.39595373
177,Town,33.39595373,33.39595373,33.39595373,33.39595373
178,Metropolitan,4.452636566,4.452636566,4.452636566,4.452636566
178,Rural,4.452636566,4.452636566,4.452636566,4.452636566
178,Town,4.452636566,4.452636566,4.452636566,4.452636566
179,Metropolitan,4.177210502,4.177210502,4.177210502,4.177210502
179,Rural,4.177210502,4.177210502,4.177210502,4.177210502
179,Town,4.177210502,4.177210502,4.177210502,4.177210502
180,Metropolitan,6.978668324,6.978668324,6.978668324,6.978668324
180,Rural,6.978668324,6.978668324,6.978668324,6.978668324
180,Town,6.978668324,6.978668324,6.978668324,6.978668324
181,Metropolitan,24.78310275,24.78310275,24.78310275,24.78310275
181,Rural,24.78310275,24.78310275,24.78310275,24.78310275
181,Town,24.78310275,24.78310275,24.78310275,24.78310275
182,Metropolitan,0.292537626,0.292537626,0.292537626,0.292537626
182,Rural,0.292537626,0.292537626,0.292537626,0.292537626
182,Town,0.292537626,0.292537626,0.292537626,0.292537626
183,Metropolitan,5.735901302,5.735901302,5.735901302,5.735901302
183,Rural,5.735901302,5.735901302,5.735901302,5.735901302
183,Town,5.735901302,5.735901302,5.735901302,5.735901302
184,Metropolitan,5.275257534,5.275257534,5.275257534,5.275257534
184,Rural,5.275257534,5.275257534,5.275257534,5.275257534
184,Town,5.275257534,5.275257534,5.275257534,5.275257534
185,Metropolitan,6.524016939,6.524016939,6.524016939,6.524016939
185,Rural,6.524016939,6.524016939,6.524016939,6.524016939
185,Town,6.524016939,6.524016939,6.524016939,6.524016939
186,Metropolitan,22.01221037,22.01221037,22.01221037,22.01221037
186,Rural,22.01221037,22.01221037,22.01221037,22.01221037
186,Town,22.01221037,22.01221037,22.01221037,22.01221037
187,Metropolitan,11.77647859,11.77647859,11.77647859,11.77647859
187,Rural,11.77647859,11.77647859,11.77647859,11.77647859
187,Town,11.77647859,11.77647859,11.77647859,11.77647859
188,Metropolitan,30.2584698,30.2584698,30.2584698,30.2584698
188,Rural,30.2584698,30.2584698,30.2584698,30.2584698
188,Town,30.2584698,30.2584698,30.2584698,30.2584698
189,Metropolitan,42.67743689,42.67743689,42.67743689,42.67743689
189,Rural,42.67743689,42.67743689,42.67743689,42.67743689
189,Town,42.67743689,42.67743689,42.67743689,42.67743689
190,Metropolitan,32.64208219,32.64208219,32.64208219,32.64208219
190,Rural,32.64208219,32.64208219,32.64208219,32.64208219
190,Town,32.64208219,32.64208219,32.64208219,32.64208219
191,Metropolitan,22.54449788,22.54449788,22.54449788,22.54449788
191,Rural,22.54449788,22.54449788,22.54449788,22.54449788
191,Town,22.54449788,22.54449788,22.54449788,22.54449788
192,Metropolitan,9.431461155,9.431461155,9.431461155,9.431461155
192,Rural,9.431461155,9.431461155,9.431461155,9.431461155
192,Town,9.431461155,9.431461155,9.431461155,9.431461155
193,Metropolitan,0.263902895,0.263902895,0.263902895,0.263902895
193,Rural,0.263902895,0.263902895,0.263902895,0.263902895
193,Town,0.263902895,0.263902895,0.263902895,0.263902895
194,Metropolitan,0.224887371,0.224887371,0.224887371,0.224887371
194,Rural,0.224887371,0.224887371,0.224887371,0.224887371
194,Town,0.224887371,0.224887371,0.224887371,0.224887371
195,Metropolitan,0.046235033,0.046235033,0.046235033,0.046235033
195,Rural,0.046235033,0.046235033,0.046235033,0.046235033
195,Town,0.046235033,0.046235033,0.046235033,0.046235033
196,Metropolitan,0.748786669,0.748786669,0.748786669,0.748786669
196,Rural,0.748786669,0.748786669,0.748786669,0.748786669
196,Town,0.748786669,0.748786669,0.748786669,0.748786669
197,Metropolitan,2.279384932,2.279384932,2.279384932,2.279384932
197,Rural,2.279384932,2.279384932,2.279384932,2.279384932
197,Town,2.279384932,2.279384932,2.279384932,2.279384932
198,Metropolitan,0.587283088,0.587283088,0.587283088,0.587283088
198,Rural,0.587283088,0.587283088,0.587283088,0.587283088
198,Town,0.587283088,0.587283088,0.587283088,0.587283088
199,Metropolitan,0.349480873,0.349480873,0.349480873,0.349480873
199,Rural,0.349480873,0.349480873,0.349480873,0.349480873
199,Town,0.349480873,0.349480873,0.349480873,0.349480873
200,Metropolitan,0.177625303,0.177625303,0.177625303,0.177625303
200,Rural,0.177625303,0.177625303,0.177625303,0.177625303
200,Town,0.177625303,0.177625303,0.177625303,0.177625303
201,Metropolitan,0.055431104,0.055431104,0.055431104,0.055431104
201,Rural,0.055431104,0.055431104,0.055431104,0.055431104
201,Town,0.055431104,0.055431104,0.055431104,0.055431104
202,Metropolitan,1.907794338,1.907794338,1.907794338,1.907794338
202,Rural,1.907794338,1.907794338,1.907794338,1.907794338
202,Town,1.907794338,1.907794338,1.907794338,1.907794338
203,Metropolitan,0.372175054,0.372175054,0.372175054,0.372175054
203,Rural,0.372175054,0.372175054,0.372175054,0.372175054
203,Town,0.372175054,0.372175054,0.372175054,0.372175054
204,Metropolitan,2.537587441,2.537587441,2.537587441,2.537587441
204,Rural,2.537587441,2.537587441,2.537587441,2.537587441
204,Town,2.537587441,2.537587441,2.537587441,2.537587441
205,Metropolitan,2.700266037,2.700266037,2.700266037,2.700266037
205,Rural,2.700266037,2.700266037,2.700266037,2.700266037
205,Town,2.700266037,2.700266037,2.700266037,2.700266037
206,Metropolitan,2.538466416,2.538466416,2.538466416,2.538466416
206,Rural,2.538466416,2.538466416,2.538466416,2.538466416
206,Town,2.538466416,2.538466416,2.538466416,2.538466416
207,Metropolitan,2.699820726,2.699820726,2.699820726,2.699820726
207,Rural,2.699820726,2.699820726,2.699820726,2.699820726
207,Town,2.699820726,2.699820726,2.699820726,2.699820726
208,Metropolitan,0.000641379,0.000641379,0.000641379,0.000641379
208,Rural,0.000641379,0.000641379,0.000641379,0.000641379
208,Town,0.000641379,0.000641379,0.000641379,0.000641379
209,Metropolitan,0.001672904,0.001672904,0.001672904,0.001672904
209,Rural,0.001672904,0.001672904,0.001672904,0.001672904
209,Town,0.001672904,0.001672904,0.001672904,0.001672904
210,Metropolitan,0.979253243,0.979253243,0.979253243,0.979253243
210,Rural,0.979253243,0.979253243,0.979253243,0.979253243
210,Town,0.979253243,0.979253243,0.979253243,0.979253243
211,Metropolitan,4.57E-49,4.57E-49,4.57E-49,4.57E-49
211,Rural,4.57E-49,4.57E-49,4.57E-49,4.57E-49
211,Town,4.57E-49,4.57E-49,4.57E-49,4.57E-49
212,Metropolitan,0.225671728,0.225671728,0.225671728,0.225671728
212,Rural,0.225671728,0.225671728,0.225671728,0.225671728
212,Town,0.225671728,0.225671728,0.225671728,0.225671728
213,Metropolitan,0.543829188,0.543829188,0.543829188,0.543829188
213,Rural,0.543829188,0.543829188,0.543829188,0.543829188
213,Town,0.543829188,0.543829188,0.543829188,0.543829188
214,Metropolitan,0.207462021,0.207462021,0.207462021,0.207462021
214,Rural,0.207462021,0.207462021,0.207462021,0.207462021
214,Town,0.207462021,0.207462021,0.207462021,0.207462021
215,Metropolitan,1.210940036,1.210940036,1.210940036,1.210940036
215,Rural,1.210940036,1.210940036,1.210940036,1.210940036
215,Town,1.210940036,1.210940036,1.210940036,1.210940036
216,Metropolitan,1.353988363,1.353988363,1.353988363,1.353988363
216,Rural,1.353988363,1.353988363,1.353988363,1.353988363
216,Town,1.353988363,1.353988363,1.353988363,1.353988363
217,Metropolitan,4.860766496,4.860766496,4.860766496,4.860766496
217,Rural,4.860766496,4.860766496,4.860766496,4.860766496
217,Town,4.860766496,4.860766496,4.860766496,4.860766496
218,Metropolitan,8.728402712,8.728402712,8.728402712,8.728402712
218,Rural,8.728402712,8.728402712,8.728402712,8.728402712
218,Town,8.728402712,8.728402712,8.728402712,8.728402712
219,Metropolitan,55.10431209,55.10431209,55.10431209,55.10431209
219,Rural,55.10431209,55.10431209,55.10431209,55.10431209
219,Town,55.10431209,55.10431209,55.10431209,55.10431209
220,Metropolitan,8.878612327,8.878612327,8.878612327,8.878612327
220,Rural,8.878612327,8.878612327,8.878612327,8.878612327
220,Town,8.878612327,8.878612327,8.878612327,8.878612327
221,Metropolitan,37.14898769,37.14898769,37.14898769,37.14898769
221,Rural,37.14898769,37.14898769,37.14898769,37.14898769
221,Town,37.14898769,37.14898769,37.14898769,37.14898769
222,Metropolitan,36.12139988,36.12139988,36.12139988,36.12139988
222,Rural,36.12139988,36.12139988,36.12139988,36.12139988
222,Town,36.12139988,36.12139988,36.12139988,36.12139988
223,Metropolitan,47.95921167,47.95921167,47.95921167,47.95921167
223,Rural,47.95921167,47.95921167,47.95921167,47.95921167
223,Town,47.95921167,47.95921167,47.95921167,47.95921167
224,Metropolitan,3.684697013,3.684697013,3.684697013,3.684697013
224,Rural,3.684697013,3.684697013,3.684697013,3.684697013
224,Town,3.684697013,3.684697013,3.684697013,3.684697013
225,Metropolitan,0.385501228,0.385501228,0.385501228,0.385501228
225,Rural,0.385501228,0.385501228,0.385501228,0.385501228
225,Town,0.385501228,0.385501228,0.385501228,0.385501228
226,Metropolitan,0.001641594,0.001641594,0.001641594,0.001641594
226,Rural,0.001641594,0.001641594,0.001641594,0.001641594
226,Town,0.001641594,0.001641594,0.001641594,0.001641594
227,Metropolitan,0.001398124,0.001398124,0.001398124,0.001398124
227,Rural,0.001398124,0.001398124,0.001398124,0.001398124
227,Town,0.001398124,0.001398124,0.001398124,0.001398124
228,Metropolitan,3.152945127,3.152945127,3.152945127,3.152945127
228,Rural,3.152945127,3.152945127,3.152945127,3.152945127
228,Town,3.152945127,3.152945127,3.152945127,3.152945127
229,Metropolitan,0.886016461,0.886016461,0.886016461,0.886016461
229,Rural,0.886016461,0.886016461,0.886016461,0.886016461
229,Town,0.886016461,0.886016461,0.886016461,0.886016461
230,Metropolitan,0.362834281,0.362834281,0.362834281,0.362834281
230,Rural,0.362834281,0.362834281,0.362834281,0.362834281
230,Town,0.362834281,0.362834281,0.362834281,0.362834281
231,Metropolitan,6.538594612,6.538594612,6.538594612,6.538594612
231,Rural,6.538594612,6.538594612,6.538594612,6.538594612
231,Town,6.538594612,6.538594612,6.538594612,6.538594612
232,Metropolitan,0.001512004,0.001512004,0.001512004,0.001512004
232,Rural,0.001512004,0.001512004,0.001512004,0.001512004
232,Town,0.001512004,0.001512004,0.001512004,0.001512004
233,Metropolitan,0.001265428,0.001265428,0.001265428,0.001265428
233,Rural,0.001265428,0.001265428,0.001265428,0.001265428
233,Town,0.001265428,0.001265428,0.001265428,0.001265428
234,Metropolitan,0.479496666,0.479496666,0.479496666,0.479496666
234,Rural,0.479496666,0.479496666,0.479496666,0.479496666
234,Town,0.479496666,0.479496666,0.479496666,0.479496666
235,Metropolitan,0.118442971,0.118442971,0.118442971,0.118442971
235,Rural,0.118442971,0.118442971,0.118442971,0.118442971
235,Town,0.118442971,0.118442971,0.118442971,0.118442971
236,Metropolitan,1.24E-09,1.24E-09,1.24E-09,1.24E-09
236,Rural,1.24E-09,1.24E-09,1.24E-09,1.24E-09
236,Town,1.24E-09,1.24E-09,1.24E-09,1.24E-09
237,Metropolitan,0.166629736,0.166629736,0.166629736,0.166629736
237,Rural,0.166629736,0.166629736,0.166629736,0.166629736
237,Town,0.166629736,0.166629736,0.166629736,0.166629736
238,Metropolitan,0.573381652,0.573381652,0.573381652,0.573381652
238,Rural,0.573381652,0.573381652,0.573381652,0.573381652
238,Town,0.573381652,0.573381652,0.573381652,0.573381652
239,Metropolitan,0.372987411,0.372987411,0.372987411,0.372987411
239,Rural,0.372987411,0.372987411,0.372987411,0.372987411
239,Town,0.372987411,0.372987411,0.372987411,0.372987411
240,Metropolitan,2.708433153,2.708433153,2.708433153,2.708433153
240,Rural,2.708433153,2.708433153,2.708433153,2.708433153
240,Town,2.708433153,2.708433153,2.708433153,2.708433153
241,Metropolitan,12.09286411,12.09286411,12.09286411,12.09286411
241,Rural,12.09286411,12.09286411,12.09286411,12.09286411
241,Town,12.09286411,12.09286411,12.09286411,12.09286411
242,Metropolitan,11.0649882,11.0649882,11.0649882,11.0649882
242,Rural,11.0649882,11.0649882,11.0649882,11.0649882
242,Town,11.0649882,11.0649882,11.0649882,11.0649882
243,Metropolitan,4.114093787,4.114093787,4.114093787,4.114093787
243,Rural,4.114093787,4.114093787,4.114093787,4.114093787
243,Town,4.114093787,4.114093787,4.114093787,4.114093787
244,Metropolitan,0.001588624,0.001588624,0.001588624,0.001588624
244,Rural,0.001588624,0.001588624,0.001588624,0.001588624
244,Town,0.001588624,0.001588624,0.001588624,0.001588624
245,Metropolitan,66.25403091,66.25403091,66.25403091,66.25403091
245,Rural,66.25403091,66.25403091,66.25403091,66.25403091
245,Town,66.25403091,66.25403091,66.25403091,66.25403091
246,Metropolitan,3.20157009,3.20157009,3.20157009,3.20157009
246,Rural,3.20157009,3.20157009,3.20157009,3.20157009
246,Town,3.20157009,3.20157009,3.20157009,3.20157009
247,Metropolitan,0.001337491,0.001337491,0.001337491,0.001337491
247,Rural,0.001337491,0.001337491,0.001337491,0.001337491
247,Town,0.001337491,0.001337491,0.001337491,0.001337491
248,Metropolitan,3.906468866,3.906468866,3.906468866,3.906468866
248,Rural,3.906468866,3.906468866,3.906468866,3.906468866
248,Town,3.906468866,3.906468866,3.906468866,3.906468866
249,Metropolitan,0.001259308,0.001259308,0.001259308,0.001259308
249,Rural,0.001259308,0.001259308,0.001259308,0.001259308
249,Town,0.001259308,0.001259308,0.001259308,0.001259308
250,Metropolitan,1.866248597,1.866248597,1.866248597,1.866248597
250,Rural,1.866248597,1.866248597,1.866248597,1.866248597
250,Town,1.866248597,1.866248597,1.866248597,1.866248597
251,Metropolitan,0.430037658,0.430037658,0.430037658,0.430037658
251,Rural,0.430037658,0.430037658,0.430037658,0.430037658
251,Town,0.430037658,0.430037658,0.430037658,0.430037658
252,Metropolitan,0.15657406,0.15657406,0.15657406,0.15657406
252,Rural,0.15657406,0.15657406,0.15657406,0.15657406
252,Town,0.15657406,0.15657406,0.15657406,0.15657406
253,Metropolitan,7.77E-06,7.77E-06,7.77E-06,7.77E-06
253,Rural,7.77E-06,7.77E-06,7.77E-06,7.77E-06
253,Town,7.77E-06,7.77E-06,7.77E-06,7.77E-06
254,Metropolitan,0.001774629,0.001774629,0.001774629,0.001774629
254,Rural,0.001774629,0.001774629,0.001774629,0.001774629
254,Town,0.001774629,0.001774629,0.001774629,0.001774629
255,Metropolitan,0.336964461,0.336964461,0.336964461,0.336964461
255,Rural,0.336964461,0.336964461,0.336964461,0.336964461
255,Town,0.336964461,0.336964461,0.336964461,0.336964461
256,Metropolitan,2.639418017,2.639418017,2.639418017,2.639418017
256,Rural,2.639418017,2.639418017,2.639418017,2.639418017
