District,Type,2005,2015,2038,2050
1837,Rural,204.9543088,204.9543088,204.9543088,204.9543088
1837,Town,0,0,0,0
1838,Metropolitan,1018.841957,1018.841957,1018.841957,1018.841957
1838,Rural,0,0,0,0
1838,Town,0,0,0,0
1839,Metropolitan,0,0,0,0
1839,Rural,754.9751368,754.9751368,754.9751368,754.9751368
1839,Town,0,0,0,0
1840,Metropolitan,531.4423344,531.4423344,531.4423344,531.4423344
1840,Rural,0,0,0,0
1840,Town,0,0,0,0
1841,Metropolitan,477.0355795,477.0355795,477.0355795,477.0355795
1841,Rural,0,0,0,0
1841,Town,0,0,0,0
1842,Metropolitan,0,0,0,0
1842,Rural,1467.391385,1467.391385,1467.391385,1467.391385
1842,Town,0,0,0,0
1843,Metropolitan,167.9361155,167.9361155,167.9361155,167.9361155
1843,Rural,0,0,0,0
1843,Town,0,0,0,0
1844,Metropolitan,214.2774672,214.2774672,214.2774672,214.2774672
1844,Rural,0,0,0,0
1844,Town,0,0,0,0
1845,Metropolitan,12.79782354,12.79782354,12.79782354,12.79782354
1845,Rural,0,0,0,0
1845,Town,0,0,0,0
1846,Metropolitan,38.89951146,38.89951146,38.89951146,38.89951146
1846,Rural,0,0,0,0
1846,Town,0,0,0,0
1847,Metropolitan,62.71614866,62.71614866,62.71614866,62.71614866
1847,Rural,0,0,0,0
1847,Town,0,0,0,0
1848,Metropolitan,144.7915406,144.7915406,144.7915406,144.7915406
1848,Rural,0,0,0,0
1848,Town,0,0,0,0
1849,Metropolitan,95.21109431,95.21109431,95.21109431,95.21109431
1849,Rural,0,0,0,0
1849,Town,0,0,0,0
1850,Metropolitan,0,0,0,0
1850,Rural,1061.902082,1061.902082,1061.902082,1061.902082
1850,Town,0,0,0,0
1851,Metropolitan,958.8133871,958.8133871,958.8133871,958.8133871
1851,Rural,0,0,0,0
1851,Town,0,0,0,0
1852,Metropolitan,196.9512433,196.9512433,196.9512433,196.9512433
1852,Rural,0,0,0,0
1852,Town,0,0,0,0
1853,Metropolitan,338.5728884,338.5728884,338.5728884,338.5728884
1853,Rural,0,0,0,0
1853,Town,0,0,0,0
1854,Metropolitan,345.3295013,345.3295013,345.3295013,345.3295013
1854,Rural,0,0,0,0
1854,Town,0,0,0,0
1855,Metropolitan,245.5118078,245.5118078,245.5118078,245.5118078
1855,Rural,0,0,0,0
1855,Town,0,0,0,0
1856,Metropolitan,159.9645701,159.9645701,159.9645701,159.9645701
1856,Rural,0,0,0,0
1856,Town,0,0,0,0
1857,Metropolitan,0,0,0,0
1857,Rural,1762.35466,1762.35466,1762.35466,1762.35466
1857,Town,0,0,0,0
1858,Metropolitan,0,0,0,0
1858,Rural,735.060006,735.060006,735.060006,735.060006
1858,Town,0,0,0,0
1859,Metropolitan,1135.749049,1135.749049,1135.749049,1135.749049
1859,Rural,0,0,0,0
1859,Town,0,0,0,0
1860,Metropolitan,706.3071737,706.3071737,706.3071737,706.3071737
1860,Rural,0,0,0,0
1860,Town,0,0,0,0
1861,Metropolitan,0,0,0,0
1861,Rural,1468.029364,1468.029364,1468.029364,1468.029364
1861,Town,0,0,0,0
1862,Metropolitan,944.8017794,944.8017794,944.8017794,944.8017794
1862,Rural,0,0,0,0
1862,Town,0,0,0,0
1863,Metropolitan,0,0,0,0
1863,Rural,852.9848575,852.9848575,852.9848575,852.9848575
1863,Town,0,0,0,0
1864,Metropolitan,0,0,0,0
1864,Rural,1452.136769,1452.136769,1452.136769,1452.136769
1864,Town,0,0,0,0
1865,Metropolitan,770.5356616,770.5356616,770.5356616,770.5356616
1865,Rural,0,0,0,0
1865,Town,0,0,0,0
1866,Metropolitan,0,0,0,0
1866,Rural,359.8776445,359.8776445,359.8776445,359.8776445
1866,Town,0,0,0,0
1867,Metropolitan,1083.284901,1083.284901,1083.284901,1083.284901
1867,Rural,0,0,0,0
1867,Town,0,0,0,0
1868,Metropolitan,849.5819607,849.5819607,849.5819607,849.5819607
1868,Rural,0,0,0,0
1868,Town,0,0,0,0
1869,Metropolitan,263.7571334,263.7571334,263.7571334,263.7571334
1869,Rural,0,0,0,0
1869,Town,0,0,0,0
1870,Metropolitan,243.8157629,243.8157629,243.8157629,243.8157629
1870,Rural,0,0,0,0
1870,Town,0,0,0,0
1871,Metropolitan,263.4766884,263.4766884,263.4766884,263.4766884
1871,Rural,0,0,0,0
1871,Town,0,0,0,0
1872,Metropolitan,219.8996095,219.8996095,219.8996095,219.8996095
1872,Rural,0,0,0,0
1872,Town,0,0,0,0
1873,Metropolitan,509.4453787,509.4453787,509.4453787,509.4453787
1873,Rural,0,0,0,0
1873,Town,0,0,0,0
1874,Metropolitan,14.10330666,14.10330666,14.10330666,14.10330666
1874,Rural,0,0,0,0
1874,Town,0,0,0,0
1875,Metropolitan,85.08761031,85.08761031,85.08761031,85.08761031
1875,Rural,0,0,0,0
1875,Town,0,0,0,0
1876,Metropolitan,765.2719676,765.2719676,765.2719676,765.2719676
1876,Rural,0,0,0,0
1876,Town,0,0,0,0
1877,Metropolitan,438.1171893,438.1171893,438.1171893,438.1171893
1877,Rural,0,0,0,0
1877,Town,0,0,0,0
1878,Metropolitan,470.5312276,470.5312276,470.5312276,470.5312276
1878,Rural,0,0,0,0
1878,Town,0,0,0,0
1879,Metropolitan,437.2500446,437.2500446,437.2500446,437.2500446
1879,Rural,0,0,0,0
1879,Town,0,0,0,0
1880,Metropolitan,398.9036312,398.9036312,398.9036312,398.9036312
1880,Rural,0,0,0,0
1880,Town,0,0,0,0
1881,Metropolitan,723.7574364,723.7574364,723.7574364,723.7574364
1881,Rural,0,0,0,0
1881,Town,0,0,0,0
1882,Metropolitan,111.9332154,111.9332154,111.9332154,111.9332154
1882,Rural,0,0,0,0
1882,Town,0,0,0,0
1883,Metropolitan,446.1537302,446.1537302,446.1537302,446.1537302
1883,Rural,0,0,0,0
1883,Town,0,0,0,0
1884,Metropolitan,31.39683211,31.39683211,31.39683211,31.39683211
1884,Rural,0,0,0,0
1884,Town,0,0,0,0
1885,Metropolitan,319.3347663,319.3347663,319.3347663,319.3347663
1885,Rural,0,0,0,0
1885,Town,0,0,0,0
1886,Metropolitan,607.1127698,607.1127698,607.1127698,607.1127698
1886,Rural,0,0,0,0
1886,Town,0,0,0,0
1887,Metropolitan,192.3359979,192.3359979,192.3359979,192.3359979
1887,Rural,0,0,0,0
1887,Town,0,0,0,0
1888,Metropolitan,84.54213267,84.54213267,84.54213267,84.54213267
1888,Rural,0,0,0,0
1888,Town,0,0,0,0
1889,Metropolitan,119.2828,119.2828,119.2828,119.2828
1889,Rural,0,0,0,0
1889,Town,0,0,0,0
1890,Metropolitan,167.3151248,167.3151248,167.3151248,167.3151248
1890,Rural,0,0,0,0
1890,Town,0,0,0,0
1891,Metropolitan,77.32010761,77.32010761,77.32010761,77.32010761
1891,Rural,0,0,0,0
1891,Town,0,0,0,0
1892,Metropolitan,254.8183422,254.8183422,254.8183422,254.8183422
1892,Rural,0,0,0,0
1892,Town,0,0,0,0
1893,Metropolitan,78.32270537,78.32270537,78.32270537,78.32270537
1893,Rural,0,0,0,0
1893,Town,0,0,0,0
1894,Metropolitan,334.2248438,334.2248438,334.2248438,334.2248438
1894,Rural,0,0,0,0
1894,Town,0,0,0,0
1895,Metropolitan,591.0650677,591.0650677,591.0650677,591.0650677
1895,Rural,0,0,0,0
1895,Town,0,0,0,0
1896,Metropolitan,627.3576175,627.3576175,627.3576175,627.3576175
1896,Rural,0,0,0,0
1896,Town,0,0,0,0
1897,Metropolitan,332.4688722,332.4688722,332.4688722,332.4688722
1897,Rural,0,0,0,0
1897,Town,0,0,0,0
1898,Metropolitan,310.4268099,310.4268099,310.4268099,310.4268099
1898,Rural,0,0,0,0
1898,Town,0,0,0,0
1899,Metropolitan,592.736102,592.736102,592.736102,592.736102
1899,Rural,0,0,0,0
1899,Town,0,0,0,0
1900,Metropolitan,345.9556579,345.9556579,345.9556579,345.9556579
1900,Rural,0,0,0,0
1900,Town,0,0,0,0
1901,Metropolitan,525.7187439,525.7187439,525.7187439,525.7187439
1901,Rural,0,0,0,0
1901,Town,0,0,0,0
1902,Metropolitan,312.551536,312.551536,312.551536,312.551536
1902,Rural,0,0,0,0
1902,Town,0,0,0,0
1903,Metropolitan,769.4484197,769.4484197,769.4484197,769.4484197
1903,Rural,0,0,0,0
1903,Town,0,0,0,0
1904,Metropolitan,295.8910921,295.8910921,295.8910921,295.8910921
1904,Rural,0,0,0,0
1904,Town,0,0,0,0
1905,Metropolitan,483.2992723,483.2992723,483.2992723,483.2992723
1905,Rural,0,0,0,0
1905,Town,0,0,0,0
1906,Metropolitan,447.9628319,447.9628319,447.9628319,447.9628319
1906,Rural,0,0,0,0
1906,Town,0,0,0,0
1907,Metropolitan,0,0,0,0
1907,Rural,1060.432803,1060.432803,1060.432803,1060.432803
1907,Town,0,0,0,0
1908,Metropolitan,324.3547331,324.3547331,324.3547331,324.3547331
1908,Rural,0,0,0,0
1908,Town,0,0,0,0
1909,Metropolitan,421.2415096,421.2415096,421.2415096,421.2415096
1909,Rural,0,0,0,0
1909,Town,0,0,0,0
1910,Metropolitan,735.9709383,735.9709383,735.9709383,735.9709383
1910,Rural,0,0,0,0
1910,Town,0,0,0,0
1911,Metropolitan,294.0633207,294.0633207,294.0633207,294.0633207
1911,Rural,0,0,0,0
1911,Town,0,0,0,0
1912,Metropolitan,718.047297,718.047297,718.047297,718.047297
1912,Rural,0,0,0,0
1912,Town,0,0,0,0
1913,Metropolitan,564.7783597,564.7783597,564.7783597,564.7783597
1913,Rural,0,0,0,0
1913,Town,0,0,0,0
1914,Metropolitan,290.9368242,290.9368242,290.9368242,290.9368242
1914,Rural,0,0,0,0
1914,Town,0,0,0,0
1915,Metropolitan,84.53931387,84.53931387,84.53931387,84.53931387
1915,Rural,0,0,0,0
1915,Town,0,0,0,0
1916,Metropolitan,114.628083,114.628083,114.628083,114.628083
1916,Rural,0,0,0,0
1916,Town,0,0,0,0
1917,Metropolitan,313.6423079,313.6423079,313.6423079,313.6423079
1917,Rural,0,0,0,0
1917,Town,0,0,0,0
1918,Metropolitan,178.4682966,178.4682966,178.4682966,178.4682966
1918,Rural,0,0,0,0
1918,Town,0,0,0,0
1919,Metropolitan,251.3272777,251.3272777,251.3272777,251.3272777
1919,Rural,0,0,0,0
1919,Town,0,0,0,0
1920,Metropolitan,19.84229209,19.84229209,19.84229209,19.84229209
1920,Rural,0,0,0,0
1920,Town,0,0,0,0
1921,Metropolitan,95.33183718,95.33183718,95.33183718,95.33183718
1921,Rural,0,0,0,0
1921,Town,0,0,0,0
1922,Metropolitan,110.5242321,110.5242321,110.5242321,110.5242321
1922,Rural,0,0,0,0
1922,Town,0,0,0,0
1923,Metropolitan,144.4662556,144.4662556,144.4662556,144.4662556
1923,Rural,0,0,0,0
1923,Town,0,0,0,0
1924,Metropolitan,120.5032273,120.5032273,120.5032273,120.5032273
1924,Rural,0,0,0,0
1924,Town,0,0,0,0
1925,Metropolitan,59.31750913,59.31750913,59.31750913,59.31750913
1925,Rural,0,0,0,0
1925,Town,0,0,0,0
1926,Metropolitan,151.7688302,151.7688302,151.7688302,151.7688302
1926,Rural,0,0,0,0
1926,Town,0,0,0,0
1927,Metropolitan,19.17410099,19.17410099,19.17410099,19.17410099
1927,Rural,0,0,0,0
1927,Town,0,0,0,0
1928,Metropolitan,250.3007059,250.3007059,250.3007059,250.3007059
1928,Rural,0,0,0,0
1928,Town,0,0,0,0
1929,Metropolitan,299.3640586,299.3640586,299.3640586,299.3640586
1929,Rural,0,0,0,0
1929,Town,0,0,0,0
1930,Metropolitan,311.7933084,311.7933084,311.7933084,311.7933084
1930,Rural,0,0,0,0
1930,Town,0,0,0,0
1931,Metropolitan,675.8153514,675.8153514,675.8153514,675.8153514
1931,Rural,0,0,0,0
1931,Town,0,0,0,0
1932,Metropolitan,237.0386531,237.0386531,237.0386531,237.0386531
1932,Rural,0,0,0,0
1932,Town,0,0,0,0
1933,Metropolitan,87.95595335,87.95595335,87.95595335,87.95595335
1933,Rural,0,0,0,0
1933,Town,0,0,0,0
1934,Metropolitan,345.209611,345.209611,345.209611,345.209611
1934,Rural,0,0,0,0
1934,Town,0,0,0,0
1935,Metropolitan,290.2871033,290.2871033,290.2871033,290.2871033
1935,Rural,0,0,0,0
1935,Town,0,0,0,0
1936,Metropolitan,0,0,0,0
1936,Rural,253.5506197,253.5506197,253.5506197,253.5506197
1936,Town,0,0,0,0
1937,Metropolitan,0,0,0,0
1937,Rural,455.6673151,455.6673151,455.6673151,455.6673151
1937,Town,0,0,0,0
1938,Metropolitan,0,0,0,0
1938,Rural,245.6431112,245.6431112,245.6431112,245.6431112
1938,Town,0,0,0,0
1939,Metropolitan,211.1104753,211.1104753,211.1104753,211.1104753
1939,Rural,0,0,0,0
1939,Town,0,0,0,0
1940,Metropolitan,1042.38459,1042.38459,1042.38459,1042.38459
1940,Rural,0,0,0,0
1940,Town,0,0,0,0
1941,Metropolitan,1051.651052,1051.651052,1051.651052,1051.651052
1941,Rural,0,0,0,0
1941,Town,0,0,0,0
1942,Metropolitan,268.7914575,268.7914575,268.7914575,268.7914575
1942,Rural,0,0,0,0
1942,Town,0,0,0,0
1943,Metropolitan,259.4751321,259.4751321,259.4751321,259.4751321
1943,Rural,0,0,0,0
1943,Town,0,0,0,0
1944,Metropolitan,203.231621,203.231621,203.231621,203.231621
1944,Rural,0,0,0,0
1944,Town,0,0,0,0
1945,Metropolitan,118.5807922,118.5807922,118.5807922,118.5807922
1945,Rural,0,0,0,0
1945,Town,0,0,0,0
1946,Metropolitan,587.2614852,587.2614852,587.2614852,587.2614852
1946,Rural,0,0,0,0
1946,Town,0,0,0,0
1947,Metropolitan,71.44871132,71.44871132,71.44871132,71.44871132
1947,Rural,0,0,0,0
1947,Town,0,0,0,0
1948,Metropolitan,290.0430529,290.0430529,290.0430529,290.0430529
1948,Rural,0,0,0,0
1948,Town,0,0,0,0
1949,Metropolitan,610.5632864,610.5632864,610.5632864,610.5632864
1949,Rural,0,0,0,0
1949,Town,0,0,0,0
1950,Metropolitan,50.84781558,50.84781558,50.84781558,50.84781558
1950,Rural,0,0,0,0
1950,Town,0,0,0,0
1951,Metropolitan,108.4664454,108.4664454,108.4664454,108.4664454
1951,Rural,0,0,0,0
1951,Town,0,0,0,0
1952,Metropolitan,456.5092002,456.5092002,456.5092002,456.5092002
1952,Rural,0,0,0,0
1952,Town,0,0,0,0
1953,Metropolitan,395.2022246,395.2022246,395.2022246,395.2022246
1953,Rural,0,0,0,0
1953,Town,0,0,0,0
1954,Metropolitan,137.8894839,137.8894839,137.8894839,137.8894839
1954,Rural,0,0,0,0
1954,Town,0,0,0,0
1955,Metropolitan,91.42895483,91.42895483,91.42895483,91.42895483
1955,Rural,0,0,0,0
1955,Town,0,0,0,0
1956,Metropolitan,622.9361128,622.9361128,622.9361128,622.9361128
1956,Rural,0,0,0,0
1956,Town,0,0,0,0
1957,Metropolitan,828.5602605,828.5602605,828.5602605,828.5602605
1957,Rural,0,0,0,0
1957,Town,0,0,0,0
1958,Metropolitan,50.22886567,50.22886567,50.22886567,50.22886567
1958,Rural,0,0,0,0
1958,Town,0,0,0,0
1959,Metropolitan,69.51333613,69.51333613,69.51333613,69.51333613
1959,Rural,0,0,0,0
1959,Town,0,0,0,0
1960,Metropolitan,105.9533013,105.9533013,105.9533013,105.9533013
1960,Rural,0,0,0,0
1960,Town,0,0,0,0
1961,Metropolitan,116.0346088,116.0346088,116.0346088,116.0346088
1961,Rural,0,0,0,0
1961,Town,0,0,0,0
1962,Metropolitan,136.7115197,136.7115197,136.7115197,136.7115197
1962,Rural,0,0,0,0
1962,Town,0,0,0,0
1963,Metropolitan,688.8197797,688.8197797,688.8197797,688.8197797
1963,Rural,0,0,0,0
1963,Town,0,0,0,0
1964,Metropolitan,657.9406152,657.9406152,657.9406152,657.9406152
1964,Rural,0,0,0,0
1964,Town,0,0,0,0
1965,Metropolitan,471.8802514,471.8802514,471.8802514,471.8802514
1965,Rural,0,0,0,0
1965,Town,0,0,0,0
1966,Metropolitan,696.1351692,696.1351692,696.1351692,696.1351692
1966,Rural,0,0,0,0
1966,Town,0,0,0,0
1967,Metropolitan,328.2067278,328.2067278,328.2067278,328.2067278
1967,Rural,0,0,0,0
1967,Town,0,0,0,0
1968,Metropolitan,49.53006054,49.53006054,49.53006054,49.53006054
1968,Rural,0,0,0,0
1968,Town,0,0,0,0
1969,Metropolitan,524.2919371,524.2919371,524.2919371,524.2919371
1969,Rural,0,0,0,0
1969,Town,0,0,0,0
1970,Metropolitan,155.1915499,155.1915499,155.1915499,155.1915499
1970,Rural,0,0,0,0
1970,Town,0,0,0,0
1971,Metropolitan,414.7999804,414.7999804,414.7999804,414.7999804
1971,Rural,0,0,0,0
1971,Town,0,0,0,0
1972,Metropolitan,390.6604502,390.6604502,390.6604502,390.6604502
1972,Rural,0,0,0,0
1972,Town,0,0,0,0
1973,Metropolitan,59.06419956,59.06419956,59.06419956,59.06419956
1973,Rural,0,0,0,0
1973,Town,0,0,0,0
1974,Metropolitan,119.967639,119.967639,119.967639,119.967639
1974,Rural,0,0,0,0
1974,Town,0,0,0,0
1975,Metropolitan,638.3693833,638.3693833,638.3693833,638.3693833
1975,Rural,0,0,0,0
1975,Town,0,0,0,0
1976,Metropolitan,564.9270013,564.9270013,564.9270013,564.9270013
1976,Rural,0,0,0,0
1976,Town,0,0,0,0
1977,Metropolitan,49.42277471,49.42277471,49.42277471,49.42277471
1977,Rural,0,0,0,0
1977,Town,0,0,0,0
1978,Metropolitan,759.2833788,759.2833788,759.2833788,759.2833788
1978,Rural,0,0,0,0
1978,Town,0,0,0,0
1979,Metropolitan,232.4728314,232.4728314,232.4728314,232.4728314
1979,Rural,0,0,0,0
1979,Town,0,0,0,0
1980,Metropolitan,87.73034128,87.73034128,87.73034128,87.73034128
1980,Rural,0,0,0,0
1980,Town,0,0,0,0
1981,Metropolitan,209.1294765,209.1294765,209.1294765,209.1294765
1981,Rural,0,0,0,0
1981,Town,0,0,0,0
1982,Metropolitan,201.9436429,201.9436429,201.9436429,201.9436429
1982,Rural,0,0,0,0
1982,Town,0,0,0,0
1983,Metropolitan,119.7725918,119.7725918,119.7725918,119.7725918
1983,Rural,0,0,0,0
1983,Town,0,0,0,0
1984,Metropolitan,309.7465384,309.7465384,309.7465384,309.7465384
1984,Rural,0,0,0,0
1984,Town,0,0,0,0
1985,Metropolitan,371.2590454,371.2590454,371.2590454,371.2590454
1985,Rural,0,0,0,0
1985,Town,0,0,0,0
1986,Metropolitan,45.06873524,45.06873524,45.06873524,45.06873524
1986,Rural,0,0,0,0
1986,Town,0,0,0,0
1987,Metropolitan,175.1510838,175.1510838,175.1510838,175.1510838
1987,Rural,0,0,0,0
1987,Town,0,0,0,0
1988,Metropolitan,86.86282958,86.86282958,86.86282958,86.86282958
1988,Rural,0,0,0,0
1988,Town,0,0,0,0
1989,Metropolitan,168.0015545,168.0015545,168.0015545,168.0015545
1989,Rural,0,0,0,0
1989,Town,0,0,0,0
1990,Metropolitan,67.83938302,67.83938302,67.83938302,67.83938302
1990,Rural,0,0,0,0
1990,Town,0,0,0,0
1991,Metropolitan,163.4148561,163.4148561,163.4148561,163.4148561
1991,Rural,0,0,0,0
1991,Town,0,0,0,0
1992,Metropolitan,391.6894024,391.6894024,391.6894024,391.6894024
1992,Rural,0,0,0,0
1992,Town,0,0,0,0
1993,Metropolitan,188.4978813,188.4978813,188.4978813,188.4978813
1993,Rural,0,0,0,0
1993,Town,0,0,0,0
1994,Metropolitan,80.43232494,80.43232494,80.43232494,80.43232494
1994,Rural,0,0,0,0
1994,Town,0,0,0,0
1995,Metropolitan,138.1398196,138.1398196,138.1398196,138.1398196
1995,Rural,0,0,0,0
1995,Town,0,0,0,0
1996,Metropolitan,69.15506467,69.15506467,69.15506467,69.15506467
1996,Rural,0,0,0,0
1996,Town,0,0,0,0
1997,Metropolitan,133.4229644,133.4229644,133.4229644,133.4229644
1997,Rural,0,0,0,0
1997,Town,0,0,0,0
1998,Metropolitan,54.26565878,54.26565878,54.26565878,54.26565878
1998,Rural,0,0,0,0
1998,Town,0,0,0,0
1999,Metropolitan,692.8780247,692.8780247,692.8780247,692.8780247
1999,Rural,0,0,0,0
1999,Town,0,0,0,0
2000,Metropolitan,308.5464992,308.5464992,308.5464992,308.5464992
2000,Rural,0,0,0,0
2000,Town,0,0,0,0
2001,Metropolitan,339.7781477,339.7781477,339.7781477,339.7781477
2001,Rural,0,0,0,0
2001,Town,0,0,0,0
2002,Metropolitan,59.37392902,59.37392902,59.37392902,59.37392902
2002,Rural,0,0,0,0
2002,Town,0,0,0,0
2003,Metropolitan,789.3307727,789.3307727,789.3307727,789.3307727
2003,Rural,0,0,0,0
2003,Town,0,0,0,0
2004,Metropolitan,384.684202,384.684202,384.684202,384.684202
2004,Rural,0,0,0,0
2004,Town,0,0,0,0
2005,Metropolitan,454.2630708,454.2630708,454.2630708,454.2630708
2005,Rural,0,0,0,0
2005,Town,0,0,0,0
2006,Metropolitan,188.0034542,188.0034542,188.0034542,188.0034542
2006,Rural,0,0,0,0
2006,Town,0,0,0,0
2007,Metropolitan,86.60602502,86.60602502,86.60602502,86.60602502
2007,Rural,0,0,0,0
2007,Town,0,0,0,0
2008,Metropolitan,76.15517936,76.15517936,76.15517936,76.15517936
2008,Rural,0,0,0,0
2008,Town,0,0,0,0
2009,Metropolitan,120.3978624,120.3978624,120.3978624,120.3978624
2009,Rural,0,0,0,0
2009,Town,0,0,0,0
2010,Metropolitan,473.219445,473.219445,473.219445,473.219445
2010,Rural,0,0,0,0
2010,Town,0,0,0,0
2011,Metropolitan,168.1451008,168.1451008,168.1451008,168.1451008
2011,Rural,0,0,0,0
2011,Town,0,0,0,0
2012,Metropolitan,584.0745461,584.0745461,584.0745461,584.0745461
2012,Rural,0,0,0,0
2012,Town,0,0,0,0
2013,Metropolitan,695.0876879,695.0876879,695.0876879,695.0876879
2013,Rural,0,0,0,0
2013,Town,0,0,0,0
2014,Metropolitan,437.9514955,437.9514955,437.9514955,437.9514955
2014,Rural,0,0,0,0
2014,Town,0,0,0,0
2015,Metropolitan,729.6764822,729.6764822,729.6764822,729.6764822
2015,Rural,0,0,0,0
2015,Town,0,0,0,0
2016,Metropolitan,448.164956,448.164956,448.164956,448.164956
2016,Rural,0,0,0,0
2016,Town,0,0,0,0
2017,Metropolitan,699.1842516,699.1842516,699.1842516,699.1842516
2017,Rural,0,0,0,0
2017,Town,0,0,0,0
2018,Metropolitan,527.8108918,527.8108918,527.8108918,527.8108918
2018,Rural,0,0,0,0
2018,Town,0,0,0,0
2019,Metropolitan,235.8623931,235.8623931,235.8623931,235.8623931
2019,Rural,0,0,0,0
2019,Town,0,0,0,0
2020,Metropolitan,1333.33399,1333.33399,1333.33399,1333.33399
2020,Rural,0,0,0,0
2020,Town,0,0,0,0
2021,Metropolitan,329.4377469,329.4377469,329.4377469,329.4377469
2021,Rural,0,0,0,0
2021,Town,0,0,0,0
2022,Metropolitan,726.994559,726.994559,726.994559,726.994559
2022,Rural,0,0,0,0
2022,Town,0,0,0,0
2023,Metropolitan,1044.136111,1044.136111,1044.136111,1044.136111
2023,Rural,0,0,0,0
2023,Town,0,0,0,0
2024,Metropolitan,0,0,0,0
2024,Rural,600.0463869,600.0463869,600.0463869,600.0463869
2024,Town,0,0,0,0
2025,Metropolitan,675.1255032,675.1255032,675.1255032,675.1255032
2025,Rural,0,0,0,0
2025,Town,0,0,0,0
2026,Metropolitan,0,0,0,0
2026,Rural,1364.658621,1364.658621,1364.658621,1364.658621
2026,Town,0,0,0,0
2027,Metropolitan,1708.13127,1708.13127,1708.13127,1708.13127
2027,Rural,0,0,0,0
2027,Town,0,0,0,0
2028,Metropolitan,1148.805682,1148.805682,1148.805682,1148.805682
2028,Rural,0,0,0,0
2028,Town,0,0,0,0
2029,Metropolitan,361.3318033,361.3318033,361.3318033,361.3318033
2029,Rural,0,0,0,0
2029,Town,0,0,0,0
2030,Metropolitan,506.7521451,506.7521451,506.7521451,506.7521451
2030,Rural,0,0,0,0
2030,Town,0,0,0,0
2031,Metropolitan,567.7735081,567.7735081,567.7735081,567.7735081
2031,Rural,0,0,0,0
2031,Town,0,0,0,0
2032,Metropolitan,1199.891086,1199.891086,1199.891086,1199.891086
2032,Rural,0,0,0,0
2032,Town,0,0,0,0
2033,Metropolitan,903.4029842,903.4029842,903.4029842,903.4029842
2033,Rural,0,0,0,0
2033,Town,0,0,0,0
2034,Metropolitan,885.4476639,885.4476639,885.4476639,885.4476639
2034,Rural,0,0,0,0
2034,Town,0,0,0,0
2035,Metropolitan,582.8408251,582.8408251,582.8408251,582.8408251
2035,Rural,0,0,0,0
2035,Town,0,0,0,0
2036,Metropolitan,74.62970168,74.62970168,74.62970168,74.62970168
2036,Rural,0,0,0,0
2036,Town,0,0,0,0
2037,Metropolitan,702.3060691,702.3060691,702.3060691,702.3060691
2037,Rural,0,0,0,0
2037,Town,0,0,0,0
2038,Metropolitan,189.6009543,189.6009543,189.6009543,189.6009543
2038,Rural,0,0,0,0
2038,Town,0,0,0,0
2039,Metropolitan,178.0826628,178.0826628,178.0826628,178.0826628
2039,Rural,0,0,0,0
2039,Town,0,0,0,0
2040,Metropolitan,234.3168113,234.3168113,234.3168113,234.3168113
2040,Rural,0,0,0,0
2040,Town,0,0,0,0
2041,Metropolitan,507.2010399,507.2010399,507.2010399,507.2010399
2041,Rural,0,0,0,0
2041,Town,0,0,0,0
2042,Metropolitan,289.9209555,289.9209555,289.9209555,289.9209555
2042,Rural,0,0,0,0
2042,Town,0,0,0,0
2043,Metropolitan,850.0978631,850.0978631,850.0978631,850.0978631
2043,Rural,0,0,0,0
2043,Town,0,0,0,0
2044,Metropolitan,289.5229815,289.5229815,289.5229815,289.5229815
2044,Rural,0,0,0,0
2044,Town,0,0,0,0
2045,Metropolitan,427.6438122,427.6438122,427.6438122,427.6438122
2045,Rural,0,0,0,0
2045,Town,0,0,0,0
2046,Metropolitan,472.466455,472.466455,472.466455,472.466455
2046,Rural,0,0,0,0
2046,Town,0,0,0,0
2047,Metropolitan,1052.572174,1052.572174,1052.572174,1052.572174
2047,Rural,0,0,0,0
2047,Town,0,0,0,0
2048,Metropolitan,739.8800926,739.8800926,739.8800926,739.8800926
2048,Rural,0,0,0,0
2048,Town,0,0,0,0
2049,Metropolitan,912.3691303,912.3691303,912.3691303,912.3691303
2049,Rural,0,0,0,0
2049,Town,0,0,0,0
2050,Metropolitan,1086.858046,1086.858046,1086.858046,1086.858046
2050,Rural,0,0,0,0
2050,Town,0,0,0,0
2051,Metropolitan,719.8106904,719.8106904,719.8106904,719.8106904
2051,Rural,0,0,0,0
2051,Town,0,0,0,0
2052,Metropolitan,435.9832278,435.9832278,435.9832278,435.9832278
2052,Rural,0,0,0,0
2052,Town,0,0,0,0
2053,Metropolitan,451.3817774,451.3817774,451.3817774,451.3817774
