"VehOpCostHousehold.11_18_NMED_SW",2557.84531839755,3058.86113109612,2634.2687908749,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_19_ASH_SW",5270.25644744383,4748.01018838643,7612.03006732099,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_20_EMED_N",4357.84295552991,4071.54489812863,4379.59346702608,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.01_21_EP_SE",3864.07198733822,3961.38618637088,3644.12737449688,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.02_22_WC_S",2355.62073979154,3907.65354748857,2643.56787074702,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_23_EMED_Ctr",5452.3638603614,5103.03052586813,5592.42363038786,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.03_24_CP_N",3102.28402656591,3527.84100747721,3124.28097078262,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.03_25_CP_S",2977.55258601775,3000.78896467815,3056.45178342557,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_26_WMED_NW",5033.29664582562,4876.27636411481,4956.69431596802,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.05_27_WMED_Ctr",2713.6595445894,3554.80062645535,2734.87001598444,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.06_28_EMED_SE",7032.59135552635,6392.62031212683,5778.3338739297,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.07_29_PHX_W",5383.2718659482,4775.26248374626,5343.73514360931,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.07_30_PHX_E",5099.99370384552,4618.552577284,5302.40667895243,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_31_ASH_CtrE",4491.41111256408,4258.15641983219,6665.24921993837,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.11_32_NMED_SE",3772.46085975583,3836.38034797612,3715.47502021894,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.08_33_TAL_E",5542.31076612217,4878.12934617576,5698.4066887361,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.08_34_TAL_W",5411.62753955955,4911.32077967288,5515.10891719452,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_35_ASH_E",6161.34788997322,5336.31872680769,6465.26630852988,"Average annual MPO household vehicle operating cost"
"VehOpCostHousehold.09_36_ASH_NW",4796.57241717223,4534.16416626383,6946.97121434637,"Average annual MPO household vehicle operating cost"
