District,OwnRatio-2005,OwnRatio-2015,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2015,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2015,PropSuitable-2038,PropSuitable-2050
395,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
396,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
397,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
398,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
399,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
400,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
401,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
402,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
403,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
404,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
405,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
406,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
407,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
408,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
409,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
410,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
411,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
412,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
413,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
414,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
415,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
416,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
417,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
418,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
419,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
420,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
421,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
422,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
423,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
424,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
425,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
426,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
427,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
428,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
429,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
430,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
431,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
432,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
433,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
434,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
435,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
436,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
437,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
438,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
439,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
440,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
441,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
442,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
443,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
444,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
445,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
446,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
447,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
448,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
449,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
450,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
451,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
452,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
453,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
454,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
455,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
456,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
457,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
458,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
459,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
460,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
461,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
462,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
463,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
464,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
465,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
466,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
467,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
468,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
469,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
470,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
471,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
472,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
473,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
474,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
475,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
476,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
477,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
478,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
479,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
480,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
481,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
482,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
483,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
484,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
485,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
486,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
487,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
488,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
489,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
490,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
491,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
492,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
493,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
494,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
495,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
496,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
497,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
498,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
499,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
500,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
501,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
502,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
503,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
504,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
505,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
506,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
507,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
508,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
509,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
510,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
511,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
512,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
513,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
514,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
515,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
516,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
517,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
518,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
519,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
520,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
521,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
522,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
523,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
524,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
525,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
526,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
527,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
528,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
529,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
530,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
531,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
532,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
533,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
534,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
535,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
536,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
537,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
538,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
539,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
540,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
541,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
542,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
543,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
544,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
545,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
546,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
547,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
548,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
549,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
550,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
551,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
552,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
553,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
554,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
555,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
556,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
557,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
558,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
559,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
560,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
561,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
562,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
563,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
564,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
565,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
566,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
567,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
568,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
569,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
570,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
571,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
572,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
573,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
574,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
575,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
576,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
577,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
578,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
579,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
580,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
581,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
582,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
583,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
584,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
585,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
586,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
587,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
588,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
589,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
590,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
591,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
592,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
593,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
594,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
595,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
596,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
597,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
598,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
599,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
600,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
601,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
602,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
603,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
604,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
605,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
606,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
607,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
608,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
609,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
610,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
611,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
612,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
613,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
614,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
615,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
616,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
617,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
618,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
619,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
620,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
621,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
622,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
623,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
624,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
625,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
626,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
627,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
628,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
629,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
630,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
631,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
632,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
633,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
634,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
635,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
636,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
637,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
638,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
639,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
640,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
641,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
642,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
643,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
644,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
645,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
646,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
647,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
648,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
649,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
650,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
651,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
652,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
653,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
654,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
655,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
656,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
657,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
658,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
659,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
660,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
661,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
662,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
663,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
664,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
665,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
666,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
667,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
668,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
669,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
670,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
671,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
672,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
673,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
674,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
675,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
676,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
677,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
678,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
679,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
680,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
681,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
682,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
683,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
684,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
685,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
686,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
687,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
688,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
689,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
690,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
691,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
692,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
693,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
694,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
695,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
696,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
697,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
698,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
699,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
700,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
701,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
702,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
703,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
704,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
705,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
706,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
707,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
708,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
709,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
710,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
711,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
712,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
713,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
714,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
715,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
716,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
717,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
718,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
719,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
720,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
721,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
722,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
723,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
724,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
725,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
726,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
727,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
728,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
729,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
730,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
731,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
732,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
733,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
734,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
735,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
736,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
737,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
738,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
739,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
740,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
741,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
742,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
743,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
744,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
745,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
746,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
747,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
748,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
749,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
750,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
751,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
752,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
753,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
754,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
755,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
756,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
757,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
758,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
759,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
760,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
761,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
762,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
763,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
764,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
765,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
766,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
767,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
768,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
769,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
770,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
771,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
772,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
773,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
774,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
775,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
776,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
777,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
778,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
779,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
780,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
781,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
782,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
783,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
784,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
785,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
786,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
787,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
788,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
789,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
790,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
791,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
792,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
793,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
794,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
795,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
796,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
797,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
798,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
799,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
800,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
801,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
802,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
