District,Type,A24,A5P,MH,SFA,SFD,GQ
249,Metropolitan,1,2,0,0,20,0
249,Rural,0,0,0,0,0,0
249,Town,0,0,0,0,0,0
250,Metropolitan,21,188,0,53,242,0
250,Rural,0,0,0,0,0,0
250,Town,0,0,0,0,0,0
251,Metropolitan,17,141,0,24,80,0
251,Rural,0,0,0,0,0,0
251,Town,0,0,0,0,0,0
252,Metropolitan,19,165,0,22,123,0
252,Rural,0,0,0,0,0,0
252,Town,0,0,0,0,0,0
253,Metropolitan,0,9,0,0,20,0
253,Rural,0,0,0,0,0,0
253,Town,0,0,0,0,0,0
254,Metropolitan,3,233,0,0,66,0
254,Rural,0,0,0,0,0,0
254,Town,0,0,0,0,0,0
255,Metropolitan,57,620,4,168,594,0
255,Rural,0,0,0,0,0,0
255,Town,0,0,0,0,0,0
256,Metropolitan,30,244,0,86,413,0
256,Rural,0,0,0,0,0,0
256,Town,0,0,0,0,0,0
257,Metropolitan,1,2,0,0,20,0
257,Rural,0,0,0,0,0,0
257,Town,0,0,0,0,0,0
258,Metropolitan,1,2,0,0,20,0
258,Rural,0,0,0,0,0,0
258,Town,0,0,0,0,0,0
259,Metropolitan,10,79,0,7,100,0
259,Rural,0,0,0,0,0,0
259,Town,0,0,0,0,0,0
260,Metropolitan,35,370,2,93,394,0
260,Rural,0,0,0,0,0,0
260,Town,0,0,0,0,0,0
261,Metropolitan,78,858,6,272,1141,0
261,Rural,0,0,0,0,0,0
261,Town,0,0,0,0,0,0
262,Metropolitan,74,814,4,190,854,0
262,Rural,0,0,0,0,0,0
262,Town,0,0,0,0,0,0
263,Metropolitan,8,110,2,10,99,0
263,Rural,0,0,0,0,0,0
263,Town,0,0,0,0,0,0
264,Metropolitan,17,194,0,36,166,0
264,Rural,0,0,0,0,0,0
264,Town,0,0,0,0,0,0
265,Metropolitan,3,25,0,1,50,0
265,Rural,0,0,0,0,0,0
265,Town,0,0,0,0,0,0
266,Metropolitan,11,53,0,13,178,0
266,Rural,0,0,0,0,0,0
266,Town,0,0,0,0,0,0
267,Metropolitan,10,81,0,25,275,0
267,Rural,0,0,0,0,0,0
267,Town,0,0,0,0,0,0
268,Metropolitan,12,89,0,36,419,0
268,Rural,0,0,0,0,0,0
268,Town,0,0,0,0,0,0
269,Metropolitan,2,11,0,0,35,0
269,Rural,0,0,0,0,0,0
269,Town,0,0,0,0,0,0
270,Metropolitan,9,46,0,11,156,0
270,Rural,0,0,0,0,0,0
270,Town,0,0,0,0,0,0
271,Metropolitan,17,154,0,53,400,0
271,Rural,0,0,0,0,0,0
271,Town,0,0,0,0,0,0
272,Metropolitan,4,26,0,5,101,0
272,Rural,0,0,0,0,0,0
272,Town,0,0,0,0,0,0
273,Metropolitan,6,43,0,9,169,0
273,Rural,0,0,0,0,0,0
273,Town,0,0,0,0,0,0
274,Metropolitan,5,55,0,21,209,0
274,Rural,0,0,0,0,0,0
274,Town,0,0,0,0,0,0
275,Metropolitan,15,94,0,20,198,0
275,Rural,0,0,0,0,0,0
275,Town,0,0,0,0,0,0
276,Metropolitan,12,105,0,35,324,0
276,Rural,0,0,0,0,0,0
276,Town,0,0,0,0,0,0
277,Metropolitan,5,21,0,2,49,0
277,Rural,0,0,0,0,0,0
277,Town,0,0,0,0,0,0
278,Metropolitan,2,14,0,1,36,0
278,Rural,0,0,0,0,0,0
278,Town,0,0,0,0,0,0
279,Metropolitan,10,70,0,24,169,0
279,Rural,0,0,0,0,0,0
279,Town,0,0,0,0,0,0
280,Metropolitan,27,274,0,74,381,0
280,Rural,0,0,0,0,0,0
280,Town,0,0,0,0,0,0
281,Metropolitan,107,944,2,391,1782,0
281,Rural,0,0,0,0,0,0
281,Town,0,0,0,0,0,0
282,Metropolitan,6,28,0,6,66,0
282,Rural,0,0,0,0,0,0
282,Town,0,0,0,0,0,0
283,Metropolitan,15,131,0,27,188,0
283,Rural,0,0,0,0,0,0
283,Town,0,0,0,0,0,0
284,Metropolitan,5,19,0,4,40,0
284,Rural,0,0,0,0,0,0
284,Town,0,0,0,0,0,0
285,Metropolitan,13,124,0,35,380,0
285,Rural,0,0,0,0,0,0
285,Town,0,0,0,0,0,0
286,Metropolitan,1,2,0,0,20,0
286,Rural,0,0,0,0,0,0
286,Town,0,0,0,0,0,0
287,Metropolitan,1,2,0,0,20,0
287,Rural,0,0,0,0,0,0
287,Town,0,0,0,0,0,0
288,Metropolitan,1,2,0,0,20,0
288,Rural,0,0,0,0,0,0
288,Town,0,0,0,0,0,0
289,Metropolitan,0,13,0,4,21,0
289,Rural,0,0,0,0,0,0
289,Town,0,0,0,0,0,0
290,Metropolitan,33,292,0,84,409,0
290,Rural,0,0,0,0,0,0
290,Town,0,0,0,0,0,0
291,Metropolitan,0,0,0,0,20,0
291,Rural,0,0,0,0,0,0
291,Town,0,0,0,0,0,0
292,Metropolitan,19,196,2,32,166,0
292,Rural,0,0,0,0,0,0
292,Town,0,0,0,0,0,0
293,Metropolitan,58,609,2,152,760,0
293,Rural,0,0,0,0,0,0
293,Town,0,0,0,0,0,0
294,Metropolitan,16,122,1,23,189,0
294,Rural,0,0,0,0,0,0
294,Town,0,0,0,0,0,0
295,Metropolitan,37,247,3,51,359,0
295,Rural,0,0,0,0,0,0
295,Town,0,0,0,0,0,0
296,Metropolitan,4,93,2,11,65,0
296,Rural,0,0,0,0,0,0
296,Town,0,0,0,0,0,0
297,Metropolitan,52,623,3,124,293,0
297,Rural,0,0,0,0,0,0
297,Town,0,0,0,0,0,0
298,Metropolitan,70,848,4,195,656,0
298,Rural,0,0,0,0,0,0
298,Town,0,0,0,0,0,0
299,Metropolitan,5,79,1,11,54,0
299,Rural,0,0,0,0,0,0
299,Town,0,0,0,0,0,0
300,Metropolitan,29,177,3,27,197,0
300,Rural,0,0,0,0,0,0
300,Town,0,0,0,0,0,0
301,Metropolitan,84,1126,5,248,832,0
301,Rural,0,0,0,0,0,0
301,Town,0,0,0,0,0,0
302,Metropolitan,35,371,3,64,223,0
302,Rural,0,0,0,0,0,0
302,Town,0,0,0,0,0,0
303,Metropolitan,72,779,5,163,446,0
303,Rural,0,0,0,0,0,0
303,Town,0,0,0,0,0,0
304,Metropolitan,138,1504,8,270,865,0
304,Rural,0,0,0,0,0,0
304,Town,0,0,0,0,0,0
305,Metropolitan,65,856,4,178,580,0
305,Rural,0,0,0,0,0,0
305,Town,0,0,0,0,0,0
306,Metropolitan,0,12,0,2,20,0
306,Rural,0,0,0,0,0,0
306,Town,0,0,0,0,0,0
307,Metropolitan,21,159,2,34,279,0
307,Rural,0,0,0,0,0,0
307,Town,0,0,0,0,0,0
308,Metropolitan,24,204,2,53,301,0
308,Rural,0,0,0,0,0,0
308,Town,0,0,0,0,0,0
309,Metropolitan,10,78,1,15,133,0
309,Rural,0,0,0,0,0,0
309,Town,0,0,0,0,0,0
310,Metropolitan,21,155,0,36,290,0
310,Rural,0,0,0,0,0,0
310,Town,0,0,0,0,0,0
311,Metropolitan,18,149,2,26,237,0
311,Rural,0,0,0,0,0,0
311,Town,0,0,0,0,0,0
312,Metropolitan,9,80,0,11,94,0
312,Rural,0,0,0,0,0,0
312,Town,0,0,0,0,0,0
313,Metropolitan,0,0,0,0,20,0
313,Rural,12,116,1,15,147,0
313,Town,0,0,0,0,0,0
314,Metropolitan,37,436,2,106,364,0
314,Rural,0,0,0,0,0,0
314,Town,0,0,0,0,0,0
315,Metropolitan,18,249,2,47,167,0
315,Rural,0,0,0,0,0,0
315,Town,0,0,0,0,0,0
316,Metropolitan,0,0,0,0,20,0
316,Rural,11,124,1,22,170,0
316,Town,0,0,0,0,0,0
317,Metropolitan,16,175,2,32,152,0
317,Rural,0,0,0,0,0,0
317,Town,0,0,0,0,0,0
318,Metropolitan,3,55,0,9,46,0
318,Rural,0,0,0,0,0,0
318,Town,0,0,0,0,0,0
319,Metropolitan,10,100,1,16,129,0
319,Rural,0,0,0,0,0,0
319,Town,0,0,0,0,0,0
320,Metropolitan,17,137,1,24,221,0
320,Rural,0,0,0,0,0,0
320,Town,0,0,0,0,0,0
321,Metropolitan,3,37,0,9,55,0
321,Rural,0,0,0,0,0,0
321,Town,0,0,0,0,0,0
322,Metropolitan,3,24,0,8,37,0
322,Rural,0,0,0,0,0,0
322,Town,0,0,0,0,0,0
323,Metropolitan,2,14,0,4,17,0
323,Rural,0,0,0,0,0,0
323,Town,0,0,0,0,0,0
324,Metropolitan,1,12,0,3,12,0
324,Rural,0,0,0,0,0,0
324,Town,0,0,0,0,0,0
325,Metropolitan,3,43,1,9,46,0
325,Rural,0,0,0,0,0,0
325,Town,0,0,0,0,0,0
326,Metropolitan,32,349,3,58,223,0
326,Rural,0,0,0,0,0,0
326,Town,0,0,0,0,0,0
327,Metropolitan,26,286,2,54,197,0
327,Rural,0,0,0,0,0,0
327,Town,0,0,0,0,0,0
328,Metropolitan,20,141,1,27,254,0
328,Rural,0,0,0,0,0,0
328,Town,0,0,0,0,0,0
329,Metropolitan,4,56,0,10,52,0
329,Rural,0,0,0,0,0,0
329,Town,0,0,0,0,0,0
330,Metropolitan,27,154,3,24,174,0
330,Rural,0,0,0,0,0,0
330,Town,0,0,0,0,0,0
331,Metropolitan,5,38,0,10,88,0
331,Rural,0,0,0,0,0,0
331,Town,0,0,0,0,0,0
332,Metropolitan,5,50,1,10,76,0
332,Rural,0,0,0,0,0,0
332,Town,0,0,0,0,0,0
333,Metropolitan,14,134,1,30,219,0
333,Rural,0,0,0,0,0,0
333,Town,0,0,0,0,0,0
334,Metropolitan,59,802,3,204,740,0
334,Rural,0,0,0,0,0,0
334,Town,0,0,0,0,0,0
335,Metropolitan,14,86,0,18,161,0
335,Rural,0,0,0,0,0,0
335,Town,0,0,0,0,0,0
336,Metropolitan,37,281,2,68,460,0
336,Rural,0,0,0,0,0,0
336,Town,0,0,0,0,0,0
337,Metropolitan,161,1709,10,262,641,0
337,Rural,0,0,0,0,0,0
337,Town,0,0,0,0,0,0
338,Metropolitan,61,680,4,114,336,0
338,Rural,0,0,0,0,0,0
338,Town,0,0,0,0,0,0
339,Metropolitan,2,36,1,6,23,0
339,Rural,0,0,0,0,0,0
339,Town,0,0,0,0,0,0
340,Metropolitan,42,376,4,63,286,0
340,Rural,0,0,0,0,0,0
340,Town,0,0,0,0,0,0
341,Metropolitan,25,209,4,26,66,0
341,Rural,0,0,0,0,0,0
341,Town,0,0,0,0,0,0
342,Metropolitan,112,988,9,121,327,0
342,Rural,0,0,0,0,0,0
342,Town,0,0,0,0,0,0
343,Metropolitan,96,1033,4,176,593,0
343,Rural,0,0,0,0,0,0
343,Town,0,0,0,0,0,0
344,Metropolitan,18,148,2,19,122,0
344,Rural,0,0,0,0,0,0
344,Town,0,0,0,0,0,0
345,Metropolitan,56,554,3,148,615,0
345,Rural,0,0,0,0,0,0
345,Town,0,0,0,0,0,0
346,Metropolitan,0,0,0,0,20,0
346,Rural,0,0,0,0,0,0
346,Town,0,0,0,0,0,0
347,Metropolitan,87,1020,6,194,579,0
347,Rural,0,0,0,0,0,0
347,Town,0,0,0,0,0,0
348,Metropolitan,83,1001,6,196,614,0
348,Rural,0,0,0,0,0,0
348,Town,0,0,0,0,0,0
349,Metropolitan,67,788,3,161,491,0
349,Rural,0,0,0,0,0,0
349,Town,0,0,0,0,0,0
350,Metropolitan,80,1030,4,226,778,0
350,Rural,0,0,0,0,0,0
350,Town,0,0,0,0,0,0
351,Metropolitan,66,605,5,89,293,0
351,Rural,0,0,0,0,0,0
351,Town,0,0,0,0,0,0
352,Metropolitan,64,675,4,103,269,0
352,Rural,0,0,0,0,0,0
352,Town,0,0,0,0,0,0
353,Metropolitan,139,1383,6,215,608,0
353,Rural,0,0,0,0,0,0
353,Town,0,0,0,0,0,0
354,Metropolitan,7,105,0,4,100,0
354,Rural,0,0,0,0,0,0
354,Town,0,0,0,0,0,0
355,Metropolitan,51,651,3,46,314,0
355,Rural,0,0,0,0,0,0
355,Town,0,0,0,0,0,0
356,Metropolitan,56,571,3,83,283,0
356,Rural,0,0,0,0,0,0
356,Town,0,0,0,0,0,0
357,Metropolitan,52,486,3,64,281,0
357,Rural,0,0,0,0,0,0
357,Town,0,0,0,0,0,0
358,Metropolitan,54,535,3,66,315,0
358,Rural,0,0,0,0,0,0
358,Town,0,0,0,0,0,0
359,Metropolitan,48,439,4,83,339,0
359,Rural,0,0,0,0,0,0
359,Town,0,0,0,0,0,0
360,Metropolitan,73,801,4,171,588,0
360,Rural,0,0,0,0,0,0
360,Town,0,0,0,0,0,0
361,Metropolitan,118,1314,6,253,830,0
361,Rural,0,0,0,0,0,0
361,Town,0,0,0,0,0,0
362,Metropolitan,52,536,3,103,398,0
362,Rural,0,0,0,0,0,0
362,Town,0,0,0,0,0,0
363,Metropolitan,0,0,0,0,20,0
363,Rural,0,0,0,0,0,0
363,Town,0,0,0,0,0,0
364,Metropolitan,122,1226,4,182,585,0
364,Rural,0,0,0,0,0,0
364,Town,0,0,0,0,0,0
365,Metropolitan,64,693,3,89,295,0
365,Rural,0,0,0,0,0,0
365,Town,0,0,0,0,0,0
366,Metropolitan,109,1085,5,207,576,0
366,Rural,0,0,0,0,0,0
366,Town,0,0,0,0,0,0
367,Metropolitan,0,0,0,0,20,0
367,Rural,0,0,0,0,0,0
367,Town,0,0,0,0,0,0
368,Metropolitan,121,1332,4,210,640,0
368,Rural,0,0,0,0,0,0
368,Town,0,0,0,0,0,0
369,Metropolitan,31,280,3,44,222,0
369,Rural,0,0,0,0,0,0
369,Town,0,0,0,0,0,0
370,Metropolitan,7,77,1,11,65,0
370,Rural,0,0,0,0,0,0
370,Town,0,0,0,0,0,0
371,Metropolitan,36,242,3,42,288,0
371,Rural,0,0,0,0,0,0
371,Town,0,0,0,0,0,0
372,Metropolitan,29,202,3,37,244,0
372,Rural,0,0,0,0,0,0
372,Town,0,0,0,0,0,0
373,Metropolitan,55,604,4,117,330,0
373,Rural,0,0,0,0,0,0
373,Town,0,0,0,0,0,0
374,Metropolitan,23,201,2,29,165,0
374,Rural,0,0,0,0,0,0
374,Town,0,0,0,0,0,0
375,Metropolitan,95,331,4,44,897,0
375,Rural,0,0,0,0,0,0
375,Town,0,0,0,0,0,0
376,Metropolitan,57,213,0,28,547,0
376,Rural,0,0,0,0,0,0
376,Town,0,0,0,0,0,0
377,Metropolitan,0,0,0,0,20,0
377,Rural,0,0,0,0,0,0
377,Town,0,0,0,0,0,0
378,Metropolitan,1,1,0,0,20,0
378,Rural,0,0,0,0,0,0
378,Town,0,0,0,0,0,0
379,Metropolitan,53,191,1,19,493,0
379,Rural,0,0,0,0,0,0
379,Town,0,0,0,0,0,0
380,Metropolitan,75,260,1,32,640,0
380,Rural,0,0,0,0,0,0
380,Town,0,0,0,0,0,0
381,Metropolitan,68,220,1,36,802,0
381,Rural,0,0,0,0,0,0
381,Town,0,0,0,0,0,0
382,Metropolitan,26,110,0,10,392,0
382,Rural,0,0,0,0,0,0
382,Town,0,0,0,0,0,0
383,Metropolitan,2,19,0,0,35,0
383,Rural,0,0,0,0,0,0
383,Town,0,0,0,0,0,0
384,Metropolitan,31,132,0,24,590,0
384,Rural,0,0,0,0,0,0
384,Town,0,0,0,0,0,0
385,Metropolitan,39,176,1,12,322,0
385,Rural,0,0,0,0,0,0
385,Town,0,0,0,0,0,0
386,Metropolitan,16,84,0,3,186,0
386,Rural,0,0,0,0,0,0
386,Town,0,0,0,0,0,0
387,Metropolitan,2,13,0,0,30,0
387,Rural,0,0,0,0,0,0
387,Town,0,0,0,0,0,0
388,Metropolitan,2,3,0,0,20,0
388,Rural,0,0,0,0,0,0
388,Town,0,0,0,0,0,0
389,Metropolitan,107,420,3,69,1504,0
389,Rural,0,0,0,0,0,0
389,Town,0,0,0,0,0,0
390,Metropolitan,6,56,0,4,140,0
390,Rural,0,0,0,0,0,0
390,Town,0,0,0,0,0,0
391,Metropolitan,14,73,0,5,246,0
391,Rural,0,0,0,0,0,0
391,Town,0,0,0,0,0,0
392,Metropolitan,4,38,0,3,143,0
392,Rural,0,0,0,0,0,0
392,Town,0,0,0,0,0,0
393,Metropolitan,14,76,0,6,232,0
393,Rural,0,0,0,0,0,0
393,Town,0,0,0,0,0,0
394,Metropolitan,6,38,0,3,119,0
394,Rural,0,0,0,0,0,0
394,Town,0,0,0,0,0,0
395,Metropolitan,0,1,0,0,15,0
395,Rural,0,0,0,0,0,0
395,Town,0,0,0,0,0,0
396,Metropolitan,0,0,0,0,20,0
396,Rural,0,0,0,0,0,0
396,Town,0,0,0,0,0,0
397,Metropolitan,90,350,4,29,695,0
397,Rural,0,0,0,0,0,0
397,Town,0,0,0,0,0,0
398,Metropolitan,53,237,1,9,399,0
398,Rural,0,0,0,0,0,0
398,Town,0,0,0,0,0,0
399,Metropolitan,56,244,3,14,479,0
399,Rural,0,0,0,0,0,0
399,Town,0,0,0,0,0,0
400,Metropolitan,51,222,0,14,417,0
400,Rural,0,0,0,0,0,0
400,Town,0,0,0,0,0,0
401,Metropolitan,37,189,1,7,351,0
401,Rural,0,0,0,0,0,0
401,Town,0,0,0,0,0,0
402,Metropolitan,19,64,0,1,170,0
402,Rural,0,0,0,0,0,0
402,Town,0,0,0,0,0,0
403,Metropolitan,0,0,0,0,20,0
403,Rural,0,0,0,0,0,0
403,Town,0,0,0,0,0,0
404,Metropolitan,31,168,1,7,302,0
404,Rural,0,0,0,0,0,0
404,Town,0,0,0,0,0,0
405,Metropolitan,0,0,0,0,20,0
405,Rural,0,0,0,0,0,0
405,Town,0,0,0,0,0,0
406,Metropolitan,2,11,0,0,19,0
406,Rural,0,0,0,0,0,0
406,Town,0,0,0,0,0,0
407,Metropolitan,54,233,1,7,321,0
407,Rural,0,0,0,0,0,0
407,Town,0,0,0,0,0,0
408,Metropolitan,3,16,0,0,25,0
408,Rural,0,0,0,0,0,0
408,Town,0,0,0,0,0,0
409,Metropolitan,28,147,0,3,204,0
409,Rural,0,0,0,0,0,0
409,Town,0,0,0,0,0,0
410,Metropolitan,83,338,6,18,512,0
410,Rural,0,0,0,0,0,0
410,Town,0,0,0,0,0,0
411,Metropolitan,90,292,3,35,952,0
411,Rural,0,0,0,0,0,0
411,Town,0,0,0,0,0,0
412,Metropolitan,1,20,0,0,17,0
412,Rural,0,0,0,0,0,0
412,Town,0,0,0,0,0,0
413,Metropolitan,16,95,0,1,143,0
413,Rural,0,0,0,0,0,0
413,Town,0,0,0,0,0,0
414,Metropolitan,9,37,0,1,82,0
414,Rural,0,0,0,0,0,0
414,Town,0,0,0,0,0,0
415,Metropolitan,47,200,1,12,375,0
415,Rural,0,0,0,0,0,0
415,Town,0,0,0,0,0,0
416,Metropolitan,92,342,1,29,691,0
416,Rural,0,0,0,0,0,0
416,Town,0,0,0,0,0,0
417,Metropolitan,7,46,0,0,73,0
417,Rural,0,0,0,0,0,0
417,Town,0,0,0,0,0,0
418,Metropolitan,19,104,0,4,180,0
418,Rural,0,0,0,0,0,0
418,Town,0,0,0,0,0,0
419,Metropolitan,93,338,4,33,708,0
419,Rural,0,0,0,0,0,0
419,Town,0,0,0,0,0,0
420,Metropolitan,86,287,2,21,525,0
420,Rural,0,0,0,0,0,0
420,Town,0,0,0,0,0,0
421,Metropolitan,63,258,1,16,417,0
421,Rural,0,0,0,0,0,0
421,Town,0,0,0,0,0,0
422,Metropolitan,19,100,0,2,175,0
422,Rural,0,0,0,0,0,0
422,Town,0,0,0,0,0,0
423,Metropolitan,51,232,3,13,379,0
423,Rural,0,0,0,0,0,0
423,Town,0,0,0,0,0,0
424,Metropolitan,61,256,2,9,313,0
424,Rural,0,0,0,0,0,0
424,Town,0,0,0,0,0,0
425,Metropolitan,10,56,0,1,77,0
425,Rural,0,0,0,0,0,0
425,Town,0,0,0,0,0,0
426,Metropolitan,12,69,0,1,87,0
426,Rural,0,0,0,0,0,0
426,Town,0,0,0,0,0,0
427,Metropolitan,0,0,0,0,20,0
427,Rural,0,0,0,0,0,0
427,Town,0,0,0,0,0,0
428,Metropolitan,1,11,0,0,13,0
428,Rural,0,0,0,0,0,0
428,Town,0,0,0,0,0,0
429,Metropolitan,30,99,0,1,132,0
429,Rural,0,0,0,0,0,0
429,Town,0,0,0,0,0,0
430,Metropolitan,0,0,0,0,20,0
430,Rural,0,0,0,0,0,0
430,Town,0,0,0,0,0,0
431,Metropolitan,21,106,0,2,185,0
431,Rural,0,0,0,0,0,0
431,Town,0,0,0,0,0,0
432,Metropolitan,21,120,0,1,192,0
432,Rural,0,0,0,0,0,0
432,Town,0,0,0,0,0,0
433,Metropolitan,54,222,1,13,417,0
433,Rural,0,0,0,0,0,0
433,Town,0,0,0,0,0,0
434,Metropolitan,0,0,0,0,20,0
434,Rural,0,0,0,0,0,0
434,Town,0,0,0,0,0,0
435,Metropolitan,15,99,0,1,157,0
435,Rural,0,0,0,0,0,0
435,Town,0,0,0,0,0,0
436,Metropolitan,64,248,3,24,581,0
436,Rural,0,0,0,0,0,0
436,Town,0,0,0,0,0,0
437,Metropolitan,118,445,4,46,957,0
437,Rural,0,0,0,0,0,0
437,Town,0,0,0,0,0,0
438,Metropolitan,13,70,0,1,164,0
438,Rural,0,0,0,0,0,0
438,Town,0,0,0,0,0,0
439,Metropolitan,21,133,0,3,266,0
439,Rural,0,0,0,0,0,0
439,Town,0,0,0,0,0,0
440,Metropolitan,19,98,0,3,219,0
440,Rural,0,0,0,0,0,0
440,Town,0,0,0,0,0,0
441,Metropolitan,16,105,0,2,202,0
441,Rural,0,0,0,0,0,0
441,Town,0,0,0,0,0,0
442,Metropolitan,0,0,0,0,20,0
442,Rural,0,0,0,0,0,0
442,Town,0,0,0,0,0,0
443,Metropolitan,25,161,0,4,238,0
443,Rural,0,0,0,0,0,0
443,Town,0,0,0,0,0,0
444,Metropolitan,20,128,0,1,173,0
444,Rural,0,0,0,0,0,0
444,Town,0,0,0,0,0,0
445,Metropolitan,143,469,6,42,957,0
445,Rural,0,0,0,0,0,0
445,Town,0,0,0,0,0,0
446,Metropolitan,14,88,0,1,127,0
446,Rural,0,0,0,0,0,0
446,Town,0,0,0,0,0,0
447,Metropolitan,35,175,2,7,250,0
447,Rural,0,0,0,0,0,0
447,Town,0,0,0,0,0,0
448,Metropolitan,101,387,5,31,676,0
448,Rural,0,0,0,0,0,0
448,Town,0,0,0,0,0,0
449,Metropolitan,72,278,2,13,411,0
449,Rural,0,0,0,0,0,0
449,Town,0,0,0,0,0,0
450,Metropolitan,52,230,1,13,374,0
450,Rural,0,0,0,0,0,0
450,Town,0,0,0,0,0,0
451,Metropolitan,59,241,1,15,406,0
451,Rural,0,0,0,0,0,0
451,Town,0,0,0,0,0,0
452,Metropolitan,31,169,0,6,230,0
452,Rural,0,0,0,0,0,0
452,Town,0,0,0,0,0,0
453,Metropolitan,22,119,0,2,166,0
453,Rural,0,0,0,0,0,0
453,Town,0,0,0,0,0,0
454,Metropolitan,38,196,1,11,311,0
454,Rural,0,0,0,0,0,0
454,Town,0,0,0,0,0,0
455,Metropolitan,75,289,2,14,491,0
455,Rural,0,0,0,0,0,0
455,Town,0,0,0,0,0,0
456,Metropolitan,73,274,2,19,464,0
456,Rural,0,0,0,0,0,0
456,Town,0,0,0,0,0,0
457,Metropolitan,42,212,1,6,310,0
457,Rural,0,0,0,0,0,0
457,Town,0,0,0,0,0,0
458,Metropolitan,9,48,0,0,65,0
458,Rural,0,0,0,0,0,0
458,Town,0,0,0,0,0,0
459,Metropolitan,23,121,0,2,141,0
459,Rural,0,0,0,0,0,0
459,Town,0,0,0,0,0,0
460,Metropolitan,122,482,7,30,613,0
460,Rural,0,0,0,0,0,0
460,Town,0,0,0,0,0,0
461,Metropolitan,7,46,0,0,48,0
461,Rural,0,0,0,0,0,0
461,Town,0,0,0,0,0,0
462,Metropolitan,49,241,1,15,390,0
462,Rural,0,0,0,0,0,0
462,Town,0,0,0,0,0,0
463,Metropolitan,9,44,0,3,91,0
463,Rural,0,0,0,0,0,0
463,Town,0,0,0,0,0,0
464,Metropolitan,9,43,0,3,92,0
464,Rural,0,0,0,0,0,0
464,Town,0,0,0,0,0,0
465,Metropolitan,9,45,0,3,90,0
465,Rural,0,0,0,0,0,0
465,Town,0,0,0,0,0,0
466,Metropolitan,14,94,0,0,117,0
466,Rural,0,0,0,0,0,0
466,Town,0,0,0,0,0,0
467,Metropolitan,0,0,0,0,20,0
467,Rural,0,0,0,0,0,0
467,Town,0,0,0,0,0,0
468,Metropolitan,0,0,0,0,20,0
468,Rural,0,0,0,0,0,0
468,Town,0,0,0,0,0,0
469,Metropolitan,0,0,0,0,20,0
469,Rural,0,0,0,0,0,0
469,Town,0,0,0,0,0,0
470,Metropolitan,7,34,0,0,51,0
470,Rural,0,0,0,0,0,0
470,Town,0,0,0,0,0,0
471,Metropolitan,48,220,1,11,363,0
471,Rural,0,0,0,0,0,0
471,Town,0,0,0,0,0,0
472,Metropolitan,6,34,0,0,53,0
472,Rural,0,0,0,0,0,0
472,Town,0,0,0,0,0,0
473,Metropolitan,17,102,0,3,144,0
473,Rural,0,0,0,0,0,0
473,Town,0,0,0,0,0,0
474,Metropolitan,133,462,6,32,588,0
474,Rural,0,0,0,0,0,0
474,Town,0,0,0,0,0,0
475,Metropolitan,4,21,0,0,53,0
475,Rural,0,0,0,0,0,0
475,Town,0,0,0,0,0,0
476,Metropolitan,38,193,1,10,376,0
476,Rural,0,0,0,0,0,0
476,Town,0,0,0,0,0,0
477,Metropolitan,0,3,0,0,20,0
477,Rural,0,0,0,0,0,0
477,Town,0,0,0,0,0,0
478,Metropolitan,39,297,2,12,91,0
478,Rural,0,0,0,0,0,0
478,Town,0,0,0,0,0,0
479,Metropolitan,41,196,0,18,166,0
479,Rural,0,0,0,0,0,0
479,Town,0,0,0,0,0,0
480,Metropolitan,0,0,0,0,20,0
480,Rural,0,0,0,0,0,0
480,Town,0,0,0,0,0,0
481,Metropolitan,0,0,0,0,20,0
481,Rural,0,0,0,0,0,0
481,Town,0,0,0,0,0,0
482,Metropolitan,3,25,0,0,20,0
482,Rural,0,0,0,0,0,0
482,Town,0,0,0,0,0,0
483,Metropolitan,0,0,0,0,20,0
483,Rural,0,0,0,0,0,0
483,Town,0,0,0,0,0,0
484,Metropolitan,0,3,0,2,20,0
484,Rural,0,0,0,0,0,0
484,Town,0,0,0,0,0,0
485,Metropolitan,0,0,0,0,20,0
485,Rural,0,0,0,0,0,0
485,Town,0,0,0,0,0,0
486,Metropolitan,1,5,0,0,20,0
486,Rural,0,0,0,0,0,0
486,Town,0,0,0,0,0,0
487,Metropolitan,0,1,0,2,20,0
487,Rural,0,0,0,0,0,0
487,Town,0,0,0,0,0,0
488,Metropolitan,23,128,0,8,85,0
488,Rural,0,0,0,0,0,0
488,Town,0,0,0,0,0,0
489,Metropolitan,0,0,0,0,20,0
489,Rural,0,0,0,0,0,0
489,Town,0,0,0,0,0,0
490,Metropolitan,0,0,0,0,20,0
490,Rural,0,0,0,0,0,0
490,Town,0,0,0,0,0,0
491,Metropolitan,0,0,0,0,20,0
491,Rural,0,0,0,0,0,0
491,Town,0,0,0,0,0,0
492,Metropolitan,0,0,0,0,20,0
492,Rural,0,0,0,0,0,0
492,Town,0,0,0,0,0,0
493,Metropolitan,69,338,3,27,241,0
493,Rural,0,0,0,0,0,0
493,Town,0,0,0,0,0,0
494,Metropolitan,31,159,0,12,137,0
494,Rural,0,0,0,0,0,0
494,Town,0,0,0,0,0,0
495,Metropolitan,0,0,0,0,20,0
495,Rural,0,0,0,0,0,0
495,Town,0,0,0,0,0,0
496,Metropolitan,82,512,2,40,273,0
496,Rural,0,0,0,0,0,0
496,Town,0,0,0,0,0,0
497,Metropolitan,116,401,6,51,484,0
497,Rural,0,0,0,0,0,0
497,Town,0,0,0,0,0,0
